,datetime,averagevehiclespeed,traveltime,traveltimereliability,trafficstatus,geo_point_2d,geo_shape,gml_id,id,func_class,denomination,High_Speed,Medium_Speed,Low_Speed,Location_Status,Location_ID,lat,long,Suburb,Realiable,Moderately,Non_Realiable
1429,2022-06-24 12:55:00+02:00,11,31,65,congested,"48.08619571148745,-1.6744107350458965","{""coordinates"": [[[-1.6743944898, 48.0866118421], [-1.6744269803, 48.0857795809]]], ""type"": ""MultiLineString""}",v_rva_troncon_fcd.fid--4dfc3f8_181947d620a_a22,1287.0,666.0,Avenue Henri Fréville,0,0,11,D,47030,48.08619571148745,-1.6744107350458965,Le Blosne,,0,65
1430,2022-06-24 12:55:00+02:00,64,18,100,freeFlow,"48.081111906036625,-1.6689887244704775","{""coordinates"": [[[-1.6672105324, 48.0811969925], [-1.6695648536, 48.0810870212], [-1.6707665072, 48.0810189024]]], ""type"": ""MultiLineString""}",v_rva_troncon_fcd.fid--4dfc3f8_181947d620a_a23,1288.0,666.0,Route nationale 136,0,64,0,D,47057,48.081111906036625,-1.6689887244704775,Le Blosne,,0,100
1431,2022-06-24 12:55:00+02:00,79,16,75,freeFlow,"48.08126980226024,-1.664800448952692","{""coordinates"": [[[-1.6623903736, 48.0813428829], [-1.665624728, 48.0812447185], [-1.6672105324, 48.0811969925]]], ""type"": ""MultiLineString""}",v_rva_troncon_fcd.fid--4dfc3f8_181947d620a_a24,1289.0,666.0,Route nationale 136,0,79,0,D,47058,48.08126980226024,-1.664800448952692,Le Blosne,,0,75
1432,2022-06-24 12:55:00+02:00,89,19,100,freeFlow,"48.08057284640447,-1.6752220201254704","{""coordinates"": [[[-1.6781455658, 48.0802870286], [-1.6772243434, 48.0803912085], [-1.6760976835, 48.0805061737], [-1.6753485147, 48.0805740517], [-1.6741905581, 48.0806701772], [-1.6729675901, 48.0807701061], [-1.6722937133, 48.0808022831]]], ""type"": ""MultiLineString""}",v_rva_troncon_fcd.fid--4dfc3f8_181947d620a_a25,1290.0,666.0,Route nationale 136,89,0,0,D,47059,48.08057284640447,-1.6752220201254704,Bréquigny,,0,100
1433,2022-06-24 12:55:00+02:00,91,8,100,freeFlow,"48.08091064648453,-1.670695222336835","{""coordinates"": [[[-1.6722937133, 48.0808022831], [-1.6704725485, 48.0809371384], [-1.66949375, 48.0809788982], [-1.6690950184, 48.0809845573]]], ""type"": ""MultiLineString""}",v_rva_troncon_fcd.fid--4dfc3f8_181947d620a_a26,1291.0,666.0,Route nationale 136,91,0,0,D,47060,48.08091064648453,-1.670695222336835,Le Blosne,,0,100
1434,2022-06-24 12:55:00+02:00,89,20,100,freeFlow,"48.08112223044622,-1.6657213675799998","{""coordinates"": [[[-1.6690950184, 48.0809845573], [-1.6675660335, 48.0810582954], [-1.6657005383, 48.0811283758], [-1.6652510306, 48.0811524826], [-1.6646500373, 48.0811698515], [-1.6623465738, 48.0812279345]]], ""type"": ""MultiLineString""}",v_rva_troncon_fcd.fid--4dfc3f8_181947d620a_a27,1292.0,666.0,Route nationale 136,89,0,0,D,47061,48.08112223044622,-1.6657213675799998,Le Blosne,,0,100
1435,2022-06-24 12:55:00+02:00,34,28,0,freeFlow,"48.08194070161127,-1.6736150272363184","{""coordinates"": [[[-1.6721562991, 48.081417268], [-1.6724092903, 48.0815039375], [-1.6741032524, 48.0820176855], [-1.6742060919, 48.0820663057], [-1.6742721044, 48.0820973209], [-1.6743471956, 48.08213058], [-1.6744316532, 48.0821900397], [-1.6745184136, 48.0822526497], [-1.6745925971, 48.0823218985], [-1.6746426799, 48.0823893343], [-1.6746927316, 48.0824905617], [-1.6747165573, 48.0826051107], [-1.6747128253, 48.0827331254], [-1.6747063034, 48.0828137371]]], ""type"": ""MultiLineString""}",v_rva_troncon_fcd.fid--4dfc3f8_181947d620a_a28,1293.0,666.0,Porte d'Alma,0,0,34,D,47062,48.08194070161127,-1.6736150272363184,Le Blosne,0.0,0,0
1436,2022-06-24 12:55:00+02:00,12,54,35,congested,"48.08155107513286,-1.6733475786170278","{""coordinates"": [[[-1.6721562991, 48.081417268], [-1.6725511709, 48.0815055574], [-1.6728826352, 48.0815603809], [-1.6729904704, 48.0815750986], [-1.6731210462, 48.0815929464], [-1.6741988653, 48.0815560492], [-1.6743518596, 48.0815660454], [-1.6745395467, 48.0816309475]]], ""type"": ""MultiLineString""}",v_rva_troncon_fcd.fid--4dfc3f8_181947d620a_a29,1294.0,666.0,Porte d'Alma,0,0,12,D,47063,48.08155107513286,-1.6733475786170278,Le Blosne,,35,0
1437,2022-06-24 12:55:00+02:00,34,3,100,heavy,"48.08177344589583,-1.6746600281771005","{""coordinates"": [[[-1.6745395467, 48.0816309475], [-1.6745650978, 48.0816947857], [-1.6745952781, 48.08173699], [-1.6746492756, 48.0817867856], [-1.6747114361, 48.0818242648], [-1.6747767056, 48.081854499], [-1.6748223621, 48.0818715832]]], ""type"": ""MultiLineString""}",v_rva_troncon_fcd.fid--4dfc3f8_181947d620a_a2a,1295.0,666.0,Porte d'Alma,0,0,34,D,47064,48.08177344589583,-1.6746600281771005,Le Blosne,,0,100
1438,2022-06-24 12:55:00+02:00,37,3,60,heavy,"48.081532620942056,-1.6754971432115044","{""coordinates"": [[[-1.6754873715, 48.0816850186], [-1.6755183703, 48.0815922979], [-1.6755157417, 48.0815573529], [-1.6755114367, 48.0815009403], [-1.6754841329, 48.0814504194], [-1.6754493808, 48.0813859645]]], ""type"": ""MultiLineString""}",v_rva_troncon_fcd.fid--4dfc3f8_181947d620a_a2b,1296.0,666.0,Porte d'Alma,0,0,37,D,47066,48.081532620942056,-1.6754971432115044,Bréquigny,,0,60
